Id,Label,timeset,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
285,285,,5,5,33,0.056994,0.072252,937351.768801,0.000003,0.000003,2,0.000288,0,0.1,1,0.105981
286,286,,1,1,39,0.042557,0.047971,0,0,0,2,0.000113,0,0,0,0.0072
287,287,,2,2,38,0.044462,0.051439,25227.725397,0,0,2,0.000163,0,0,0,0.027351
288,288,,1,1,36,0.046559,0.054638,0,0,0,2,0.000099,0,0,0,0.010895
289,289,,2,2,36,0.046636,0.055418,0,0.000022,0.000022,1,0.000142,0,1,1,0.035468
290,290,,3,3,35,0.048832,0.059029,9709.729394,0.000002,0.000002,2,0.000243,0,0,0,0.034531
291,291,,1,1,38,0.044634,0.051706,0,0,0,2,0.000103,0,0,0,0.010852
292,292,,3,3,37,0.046718,0.055605,9869,0,0,2,0.000258,0,0,0,0.035005
293,293,,1,1,37,0.046724,0.055417,0,0,0,2,0.000087,0,0,0,0.020934
294,294,,1,1,43,0.036513,0.040143,0,0,0,2,0.000119,0,0,0,0.006864
295,295,,5,5,36,0.04875,0.05805,23.225108,0,0,2,0.000248,0,0.6,6,0.138756
296,296,,3,3,35,0.051221,0.061781,4885.790643,0,0,2,0.000181,0,0,0,0.068107
297,297,,3,3,41,0.039389,0.044526,9876,0,0,2,0.00027,0,0.333333,1,0.03084
298,298,,6,6,36,0.049014,0.060421,59561.833405,0,0,2,0.000398,0,0.066667,1,0.084012
299,299,,5,5,35,0.0515,0.064629,200166.448528,0.000003,0.000003,2,0.000309,0,0,0,0.094079
300,300,,2,2,42,0.037897,0.042222,4939,0,0,2,0.000208,0,0,0,0.01514
301,301,,1,1,37,0.046484,0.053746,0,0,0,2,0.000074,0,0,0,0.025434
302,302,,5,5,36,0.04875,0.058016,4939,0,0,2,0.000258,0,0.6,6,0.131684
303,303,,2,2,35,0.051426,0.062732,4939,0.000003,0.000003,2,0.000169,0,0,0,0.031821
304,304,,1,1,36,0.048856,0.058066,0,0,0,2,0.000075,0,0,0,0.031111
305,305,,6,6,35,0.051365,0.063466,50176.743949,0.000001,0.000001,2,0.000318,0,0.2,3,0.161796
306,306,,4,4,34,0.054092,0.067668,77065.903234,0.000003,0.000003,2,0.00023,0,0.166667,1,0.094586
307,307,,1,1,36,0.048911,0.057854,0,0,0,2,0.000102,0,0,0,0.009299
308,308,,4,4,41,0.039389,0.044593,9877,0,0,2,0.000363,0,0.166667,1,0.033802
309,309,,3,3,39,0.042912,0.049756,14813,0,0,2,0.000279,0,0,0,0.03009
310,310,,3,3,37,0.046657,0.05547,7017.610598,0,0,2,0.000202,0,0.333333,1,0.042213
311,311,,4,4,36,0.048908,0.058991,41229.534552,0,0,2,0.000268,0,0,0,0.041945
312,312,,3,3,37,0.046606,0.05494,0,0,0,2,0.000157,0,1,3,0.101867
313,313,,8,8,36,0.048871,0.05924,2522.353762,0,0,2,0.000375,0,0.428571,12,0.221238
314,314,,3,3,36,0.048931,0.058543,15989.152939,0,0,2,0.000241,0,0,0,0.02732
315,315,,3,3,35,0.051442,0.063235,53981.017051,0.000003,0.000003,2,0.000214,0,0,0,0.045616
316,316,,7,7,34,0.054212,0.069108,585832.87902,0.00002,0.00002,2,0.000428,0,0.095238,2,0.119662
317,317,,2,2,32,0.056266,0.068761,205961.909105,0.000001,0.000001,1,0.000151,0,0,0,0.029994
318,318,,3,3,33,0.053616,0.065565,201966.630034,0.000005,0.000005,1,0.000223,0,0,0,0.033561
319,319,,4,4,37,0.044621,0.052749,20283.059809,0.000094,0.000094,1,0.000263,0,0.166667,1,0.046659
320,320,,2,2,38,0.042785,0.050236,15528.893142,0.000622,0.000622,1,0.000142,0,0,0,0.024148
321,321,,3,3,39,0.041093,0.048502,10797.716219,0.004562,0.004562,1,0.000196,0,0,0,0.037528
322,322,,2,2,36,0.046642,0.05551,12479.126262,0.00003,0.00003,1,0.000143,0,0,0,0.031953
323,323,,1,1,42,0.037896,0.042104,0,0,0,2,0.000108,0,0,0,0.011665
324,324,,1,1,39,0.042733,0.048842,0,0,0,2,0.000106,0,0,0,0.011076
325,325,,3,3,38,0.04464,0.052256,4946,0,0,2,0.000269,0,0,0,0.035087
326,326,,2,2,37,0.04665,0.054451,4939,0,0,2,0.000195,0,0,0,0.014279
327,327,,3,3,36,0.049182,0.059258,9877,0.000003,0.000003,2,0.000272,0,0,0,0.026371
328,328,,1,1,37,0.046877,0.054914,0,0,0,2,0.000108,0,0,0,0.009383
329,329,,2,2,36,0.048784,0.057854,19147.068233,0,0,2,0.000158,0,0,0,0.022846
330,330,,3,3,37,0.046548,0.054635,14526.276566,0,0,2,0.000251,0,0,0,0.025397
331,331,,2,2,41,0.039387,0.044307,4939,0,0,2,0.000203,0,0,0,0.017011
332,332,,3,3,38,0.04483,0.052785,29.9,0,0,2,0.000221,0,0.333333,1,0.043143
333,333,,2,2,37,0.046898,0.055545,2733.261996,0,0,2,0.000157,0,0,0,0.023215
334,334,,4,4,39,0.042616,0.049246,10007.02381,0,0,2,0.000304,0,0.166667,1,0.041467
335,335,,4,4,37,0.046729,0.055917,7443.809717,0,0,2,0.000295,0,0.166667,1,0.047971
336,336,,4,4,34,0.051319,0.063568,98296.238616,0.000017,0.000017,2,0.000297,0,0,0,0.045827
337,337,,4,4,35,0.052047,0.065641,433434.853037,0.000118,0.000118,2,0.00026,0,0.166667,1,0.068893
338,338,,2,2,35,0.048816,0.058474,4939,0.000002,0.000002,2,0.000187,0,0,0,0.01816
339,339,,1,1,36,0.046544,0.054335,0,0,0,2,0.00011,0,0,0,0.007336
340,340,,4,4,40,0.041001,0.046959,39468,0,0,2,0.000347,0,0.166667,1,0.037039
341,341,,2,2,39,0.042748,0.049252,44379,0,0,2,0.000181,0,0,0,0.019627
342,342,,4,4,38,0.044672,0.052889,561.197619,0,0,2,0.000282,0,0.166667,1,0.044342
343,343,,2,2,37,0.046742,0.055976,2952.086978,0,0,2,0.000147,0,0,0,0.034098
344,344,,2,2,37,0.046645,0.055014,9891.363492,0,0,2,0.000149,0,0,0,0.022849
345,345,,2,2,37,0.046645,0.055014,9891.363492,0,0,2,0.000149,0,0,0,0.022849
346,346,,2,2,38,0.044649,0.052144,49300,0,0,2,0.000181,0,0,0,0.017917
347,347,,1,1,39,0.042569,0.048255,0,0,0,2,0.000102,0,0,0,0.012081
348,348,,1,1,39,0.042569,0.048255,0,0,0,2,0.000102,0,0,0,0.012081
349,349,,1,1,41,0.039272,0.043841,0,0,0,2,0.000098,0,0,0,0.0122
350,350,,4,4,40,0.040877,0.046577,6515.519048,0,0,2,0.000318,0,0.166667,1,0.037334
351,351,,4,4,37,0.046515,0.05469,68835.273016,0,0,2,0.000321,0,0,0,0.037846
352,352,,4,4,38,0.044462,0.051615,24078.690476,0,0,2,0.000336,0,0,0,0.036348
353,353,,6,6,38,0.044833,0.053223,29672.766667,0,0,2,0.000463,0,0.066667,1,0.063803
354,354,,3,3,37,0.046902,0.055876,28973.033974,0,0,2,0.000243,0,0,0,0.035888
355,355,,5,5,37,0.046692,0.055723,23769.842683,0,0,2,0.000346,0,0.2,2,0.061959
356,356,,2,2,36,0.048941,0.058701,28233.930778,0,0,2,0.00015,0,0,0,0.029418
357,357,,2,2,38,0.044478,0.0511,4939,0,0,2,0.000199,0,0,0,0.014046
358,358,,1,1,40,0.041146,0.046668,0,0,0,2,0.000109,0,0,0,0.010235
359,359,,1,1,38,0.044636,0.051745,0,0,0,2,0.000101,0,0,0,0.010367
360,360,,4,4,37,0.04665,0.055726,12988.468675,0,0,2,0.000228,0,0.333333,2,0.091627
361,361,,3,3,37,0.046721,0.055666,7423.523617,0,0,2,0.00025,0,0,0,0.032168
362,362,,5,5,36,0.049005,0.060192,130362.190283,0,0,2,0.000375,0,0,0,0.072017
363,363,,1,1,36,0.048744,0.057301,0,0,0,2,0.000089,0,0,0,0.019409
364,364,,1,1,36,0.048744,0.057301,0,0,0,2,0.000089,0,0,0,0.019409
365,365,,2,2,36,0.048748,0.057557,18.166667,0,0,2,0.000141,0,0,0,0.034681
366,366,,2,2,35,0.051229,0.061733,0,0,0,2,0.000138,0,1,1,0.051244
367,367,,2,2,37,0.044566,0.051934,0,0.000007,0.000007,1,0.000142,0,1,1,0.028736
368,368,,2,2,38,0.044601,0.052197,0,0,0,2,0.000142,0,1,1,0.032039
369,369,,2,2,40,0.040876,0.046341,0,0,0,2,0.000162,0,1,1,0.02728
370,370,,3,3,37,0.044583,0.052255,14.332463,0.000018,0.000018,1,0.000201,0,0.666667,2,0.039669
371,371,,2,2,38,0.04467,0.052512,0,0,0,2,0.000148,0,1,1,0.032463
372,372,,1,1,39,0.042731,0.048765,0,0,0,2,0.000117,0,0,0,0.008388
373,373,,1,1,38,0.044643,0.051876,0,0,0,2,0.000093,0,0,0,0.01369
374,374,,1,1,39,0.04291,0.049435,0,0,0,2,0.000096,0,0,0,0.018065
375,375,,1,1,39,0.042763,0.049199,0,0,0,2,0.000091,0,0,0,0.013497
376,376,,1,1,36,0.046631,0.055166,0,0.000017,0.000017,1,0.000087,0,0,0,0.018382
377,377,,1,1,39,0.042585,0.048045,0,0,0,2,0.000115,0,0,0,0.006719
378,378,,4,4,38,0.044673,0.052798,4953.093074,0,0,2,0.000287,0,0.166667,1,0.047249
379,379,,1,1,37,0.046877,0.054914,0,0,0,2,0.000108,0,0,0,0.009383
380,380,,1,1,42,0.037895,0.041993,0,0,0,2,0.000117,0,0,0,0.007218
381,381,,2,2,38,0.044603,0.052325,0,0,0,2,0.000133,0,1,1,0.039571
382,382,,1,1,40,0.040875,0.046172,0,0,0,2,0.000095,0,0,0,0.01508
383,383,,6,6,27,0.069441,0.078044,60127.0311,0,0,4,0.000378,0,0.066667,1,0.074399
384,384,,4,4,26,0.074551,0.084725,588264.326832,0,0,20,0.000238,0,0.333333,2,0.078876
385,385,,1,1,29,0.059843,0.065291,0,0,0,4,0.000093,0,0,0,0.01613
386,386,,6,6,28,0.063652,0.071101,15939.311446,0,0,4,0.000443,0,0,0,0.053038
387,387,,1,1,29,0.059843,0.065291,0,0,0,4,0.000093,0,0,0,0.01613
388,388,,1,1,31,0.054575,0.059347,0,0,0,4,0.000093,0,0,0,0.015616
389,389,,2,2,28,0.062937,0.070355,4555.130065,0,0,20,0.000155,0,0,0,0.043661
390,390,,1,1,29,0.061185,0.067507,0,0,0,4,0.000091,0,0,0,0.01574
391,391,,5,5,28,0.065172,0.073702,51146.360296,0,0,4,0.00036,0,0,0,0.055674
392,392,,5,5,27,0.069675,0.080001,802183.379997,0,0,4,0.000331,0,0.1,1,0.07671
393,393,,5,5,27,0.07477,0.086406,1605949.299149,0,0,20,0.000294,0,0.1,1,0.11013
394,394,,3,3,29,0.061197,0.068033,15851.810302,0,0,4,0.000226,0,0,0,0.036308
395,395,,5,5,26,0.070713,0.081156,452697.040532,0,0,20,0.000317,0,0,0,0.078403
396,396,,8,8,27,0.073284,0.084592,1261813.46527,0,0,20,0.000558,0,0.035714,1,0.10899
397,397,,1,1,28,0.068281,0.076252,0,0,0,20,0.00009,0,0,0,0.025863
398,398,,1,1,28,0.068281,0.076252,0,0,0,20,0.00009,0,0,0,0.025863
399,399,,1,1,28,0.068281,0.076252,0,0,0,20,0.00009,0,0,0,0.025863
400,400,,1,1,28,0.068281,0.076252,0,0,0,20,0.00009,0,0,0,0.025863
401,401,,1,1,29,0.063367,0.071686,0,0,0,4,0.000092,0,0,0,0.021936
402,402,,7,7,28,0.067654,0.079035,750536.689742,0,0,4,0.000505,0,0.047619,1,0.084078
403,403,,1,1,29,0.063367,0.071686,0,0,0,4,0.000092,0,0,0,0.021936
404,404,,1,1,30,0.057671,0.062929,0,0,0,4,0.000092,0,0,0,0.015134
405,405,,5,5,29,0.0612,0.068194,16107.375699,0,0,4,0.000365,0,0.1,1,0.050726
406,406,,2,2,28,0.065151,0.073085,20286.057238,0,0,4,0.000149,0,0,0,0.034381
407,407,,1,1,30,0.056527,0.061258,0,0,0,20,0.000097,0,0,0,0.0117
408,408,,4,4,29,0.059913,0.066212,6240.860606,0,0,20,0.000313,0,0,0,0.034361
409,409,,2,2,29,0.061208,0.067998,3794.4485,0,0,4,0.000155,0,0,0,0.030782
410,410,,1,1,30,0.061276,0.069673,0,0,0,4,0.0001,0,0,0,0.011453
411,411,,3,3,29,0.065275,0.076327,494524.024208,0,0,4,0.000245,0,0,0,0.038322
412,412,,2,2,31,0.055001,0.060717,5454.342977,0,0,4,0.000188,0,0,0,0.013822
413,413,,7,7,28,0.064313,0.071912,27667.119485,0,0,4,0.000466,0,0,0,0.072919
414,414,,2,2,27,0.067304,0.075299,18449.43693,0,0,4,0.000142,0,0,0,0.035908
415,415,,1,1,29,0.060427,0.065957,0,0,0,4,0.000087,0,0,0,0.02011
416,416,,5,5,29,0.059376,0.065432,12434.626046,0,0,4,0.000358,0,0.1,1,0.051513
417,417,,1,1,30,0.056048,0.06058,0,0,0,4,0.000091,0,0,0,0.015235
418,418,,1,1,28,0.064393,0.070719,0,0,0,20,0.000095,0,0,0,0.010704
419,419,,3,3,27,0.067896,0.076217,32386.78256,0,0,20,0.000214,0,0,0,0.040079
420,420,,4,4,26,0.073465,0.083822,1166559.332816,0,0,20,0.000262,0,0.166667,1,0.078507
421,421,,3,3,27,0.068824,0.077286,23029.220952,0,0,20,0.000227,0,0,0,0.035285
422,422,,3,3,28,0.064039,0.073831,147253.187898,0,0,4,0.000243,0,0,0,0.030479
423,423,,2,2,29,0.061208,0.068053,12194.292557,0,0,4,0.000154,0,0,0,0.031357
424,424,,3,3,27,0.067292,0.075213,30397.886038,0,0,4,0.000207,0,0,0,0.035317
425,425,,4,4,26,0.072121,0.082208,825777.654102,0,0,4,0.000258,0,0,0,0.061325
426,426,,6,6,25,0.07578,0.086668,2500301.024161,0,0,20,0.000367,0,0.066667,1,0.086131
427,427,,2,2,24,0.075819,0.084679,1590839.5908,0,0,15,0.000146,0,0,0,0.028584
428,428,,2,2,30,0.058566,0.063447,1.583333,0,0,4,0.000155,0,0,0,0.020782
429,429,,3,3,28,0.064948,0.071584,5871.474849,0,0,4,0.000212,0,0,0,0.036385
430,430,,5,5,30,0.057724,0.0641,13900.463496,0,0,4,0.000366,0,0.1,1,0.053544
431,431,,5,5,30,0.058944,0.066109,10025.193189,0,0,4,0.000374,0,0,0,0.04991
432,432,,2,2,29,0.062254,0.069668,5620.401805,0,0,4,0.000154,0,0,0,0.028328
433,433,,1,1,31,0.055664,0.061063,0,0,0,4,0.000094,0,0,0,0.015042
434,434,,1,1,30,0.060283,0.067697,0,0,0,4,0.000098,0,0,0,0.013704
435,435,,4,4,29,0.064149,0.073988,101684.764677,0,0,4,0.000319,0,0,0,0.046854
436,436,,3,3,28,0.066363,0.075571,10528.168472,0,0,4,0.000214,0,0.333333,1,0.050143
437,437,,2,2,29,0.059265,0.06545,620.340671,0,0,20,0.000163,0,0,0,0.02305
438,438,,3,3,30,0.060413,0.068749,20829.757892,0,0,4,0.000241,0,0,0,0.029632
439,439,,3,3,29,0.064257,0.074418,162531.076579,0,0,4,0.000229,0,0,0,0.042057
440,440,,1,1,32,0.05176,0.055781,0,0,0,4,0.000101,0,0,0,0.010278
441,441,,3,3,31,0.054584,0.05979,4999.869048,0,0,4,0.00025,0,0,0,0.030401
442,442,,3,3,30,0.05769,0.063457,8557.737105,0,0,4,0.000251,0,0,0,0.026634
443,443,,3,3,28,0.063083,0.069707,4718.827052,0,0,4,0.000207,0,0,0,0.034963
444,444,,2,2,28,0.063068,0.069484,15874.925652,0,0,4,0.00015,0,0,0,0.02609
445,445,,2,2,28,0.065195,0.072157,9161.126159,0,0,4,0.000147,0,0,0,0.035551
446,446,,2,2,29,0.06149,0.06756,222.948345,0,0,4,0.000153,0,0,0,0.027237
447,447,,3,3,26,0.074528,0.084276,523578.662399,0,0,20,0.000183,0,0.666667,2,0.062932
448,448,,1,1,31,0.053438,0.057003,0,0,0,20,0.000109,0,0,0,0.008465
449,449,,3,3,30,0.056454,0.06102,8498.722195,0,0,20,0.000276,0,0,0,0.019541
450,450,,2,2,30,0.057024,0.062115,34.874603,0,0,4,0.000151,0,0,0,0.027006
451,451,,3,3,28,0.062035,0.068855,14392.006362,0,0,20,0.000231,0,0,0,0.031647
452,452,,2,2,29,0.060429,0.066092,1034.509274,0,0,4,0.000153,0,0,0,0.027785
453,453,,2,2,29,0.058418,0.063778,6319.844472,0,0,20,0.000174,0,0,0,0.017196
454,454,,3,3,28,0.064937,0.071441,2427.447733,0,0,4,0.000204,0,0.333333,1,0.039588
455,455,,3,3,28,0.064953,0.071666,6022.282081,0,0,4,0.000201,0,0.333333,1,0.04282
456,456,,3,3,28,0.063625,0.070484,25748.046906,0,0,20,0.000231,0,0,0,0.030919
457,457,,3,3,30,0.057691,0.063464,54.704762,0,0,4,0.000222,0,0.333333,1,0.035078
458,458,,1,1,31,0.056857,0.062789,0,0,0,4,0.000113,0,0,0,0.007374
459,459,,3,3,29,0.062207,0.068478,4236.370679,0,0,4,0.00021,0,0,0,0.039931
460,460,,2,2,30,0.057681,0.063173,0,0,0,4,0.000155,0,1,1,0.026122
461,461,,2,2,30,0.060284,0.067832,4939,0,0,4,0.000194,0,0,0,0.018417
462,462,,2,2,28,0.065601,0.072666,14002.699221,0,0,4,0.00014,0,0,0,0.039531
463,463,,2,2,30,0.055199,0.059613,1390.094472,0,0,20,0.000183,0,0,0,0.01423
464,464,,3,3,29,0.060453,0.066609,4096.00381,0,0,4,0.000205,0,0,0,0.043297
465,465,,2,2,29,0.059825,0.065255,13420.155528,0,0,20,0.000174,0,0,0,0.018815
466,466,,1,1,31,0.054544,0.059007,0,0,0,4,0.000102,0,0,0,0.00958
467,467,,2,2,31,0.05346,0.057333,14.316667,0,0,20,0.000186,0,0,0,0.015216
468,468,,3,3,29,0.060441,0.066448,3721.465479,0,0,4,0.000209,0,0,0,0.039755
469,469,,3,3,30,0.057835,0.063548,1046.887854,0,0,4,0.000212,0,0.333333,1,0.043188
470,470,,2,2,29,0.060991,0.066194,1,0,0,4,0.000148,0,0,0,0.02272
471,471,,1,1,32,0.053931,0.059504,0,0,0,4,0.000101,0,0,0,0.010271
472,472,,3,3,31,0.057005,0.064174,6789.671368,0,0,4,0.000248,0,0,0,0.030326
473,473,,2,2,31,0.057025,0.063769,8574.345982,0,0,4,0.000179,0,0,0,0.016778
474,474,,2,2,34,0.056346,0.065541,192.904762,0,0,30,0.000156,0,0,0,0.025455
475,475,,2,2,36,0.052207,0.061613,1232.35296,0,0,8,0.000161,0,0,0,0.027318
476,476,,1,1,37,0.04921,0.056894,0,0,0,8,0.000094,0,0,0,0.010766
477,477,,3,3,36,0.051756,0.061477,6076.954136,0,0,8,0.000226,0,0,0,0.034487
478,478,,3,3,35,0.053797,0.062812,23560.879976,0,0,8,0.000211,0,0,0,0.03101
479,479,,3,3,34,0.056541,0.066529,41765.226837,0,0,8,0.000212,0,0,0,0.035326
480,480,,3,3,35,0.054132,0.064194,10756.061003,0,0,8,0.00021,0,0,0,0.037524
481,481,,4,4,33,0.059502,0.070592,58022.102883,0,0,30,0.000293,0,0,0,0.048177
482,482,,4,4,38,0.048027,0.056293,2634.074045,0,0,8,0.000275,0,0.166667,1,0.045122
483,483,,2,2,36,0.054053,0.065947,27432.668157,0,0,6,0.000146,0,0,0,0.029934
484,484,,5,5,37,0.051758,0.063686,28844.38312,0,0,8,0.000326,0,0,0,0.067988
485,485,,6,6,37,0.050442,0.060508,20815.605426,0,0,8,0.000394,0,0.066667,1,0.068149
486,486,,2,2,38,0.048021,0.055939,2360.37195,0,0,8,0.000151,0,0,0,0.026658
487,487,,1,1,35,0.053176,0.060092,0,0,0,30,0.000109,0,0,0,0.007384
488,488,,2,2,32,0.056076,0.068898,2361.355952,0,0,11,0.000137,0,0,0,0.031849
489,489,,2,2,38,0.048022,0.055973,0,0,0,8,0.000145,0,1,1,0.03208
490,490,,11,11,28,0.072744,0.090889,544750.503809,0,0,25,0.000674,0,0.072727,4,0.29169
491,491,,2,2,34,0.056162,0.064825,4939,0,0,30,0.000185,0,0,0,0.018548
492,492,,3,3,36,0.052012,0.061623,4467.874856,0,0,8,0.000208,0,0,0,0.035215
493,493,,4,4,36,0.052771,0.064304,17979.674897,0,0,8,0.000264,0,0,0,0.05966
494,494,,2,2,39,0.045828,0.052522,1,0,0,8,0.000153,0,0,0,0.022129
495,495,,2,2,38,0.048356,0.056744,555.368961,0,0,8,0.000147,0,0,0,0.026987
496,496,,4,4,37,0.050806,0.061141,7123.53956,0,0,8,0.000275,0,0,0,0.046894
497,497,,2,2,37,0.049635,0.058213,5.5,0,0,8,0.000145,0,0,0,0.029564
498,498,,2,2,36,0.051418,0.059916,12533.323085,0,0,8,0.000146,0,0,0,0.028925
499,499,,2,2,37,0.051012,0.059587,1070.946104,0,0,8,0.000156,0,0,0,0.020903
500,500,,1,1,31,0.063043,0.073557,0,0,0,5,0.00009,0,0,0,0.013433
501,501,,4,4,30,0.067284,0.081207,40727.059975,0,0,5,0.000281,0,0,0,0.048545
502,502,,1,1,33,0.054995,0.062901,0,0,0,5,0.000094,0,0,0,0.016481
503,503,,1,1,33,0.054995,0.062901,0,0,0,5,0.000094,0,0,0,0.016481
504,504,,5,5,32,0.058195,0.068553,11036.728071,0,0,5,0.000373,0,0,0,0.061275
505,505,,2,2,33,0.056368,0.065337,0,0,0,5,0.000135,0,1,1,0.045342
506,506,,3,3,33,0.057006,0.066137,17991.332095,0,0,5,0.000197,0,0,0,0.052202
507,507,,3,3,33,0.057006,0.066137,17991.332095,0,0,5,0.000197,0,0,0,0.052202
508,508,,2,2,35,0.051186,0.057366,1.9,0,0,5,0.000147,0,0,0,0.022223
509,509,,3,3,35,0.051167,0.057245,9877,0,0,5,0.000281,0,0,0,0.02169
510,510,,1,1,35,0.051164,0.056972,0,0,0,5,0.000096,0,0,0,0.012794
511,511,,6,6,34,0.053744,0.061952,10994.96247,0,0,5,0.000389,0,0.266667,4,0.076299
512,512,,1,1,35,0.051004,0.057317,0,0,0,5,0.000085,0,0,0,0.019578
513,513,,1,1,35,0.051004,0.057317,0,0,0,5,0.000085,0,0,0,0.019578
514,514,,1,1,32,0.063272,0.076003,0,0,0,8,0.000088,0,0,0,0.06639
515,515,,1,1,33,0.0585,0.064301,0,0,0,19,0.000115,0,0,0,0.007543
516,516,,1,1,32,0.062132,0.069414,0,0,0,19,0.000102,0,0,0,0.014154
517,517,,1,1,32,0.062132,0.069414,0,0,0,19,0.000102,0,0,0,0.014154
518,518,,2,2,32,0.062345,0.070034,60056.088792,0,0,19,0.000174,0,0,0,0.023125
519,519,,2,2,32,0.062134,0.069549,4939,0,0,19,0.000199,0,0,0,0.018896
520,520,,5,5,31,0.066247,0.075983,83986.987854,0,0,19,0.000419,0,0,0,0.046012
521,521,,5,5,31,0.066999,0.083179,139071.480898,0,0,8,0.000317,0,0.1,1,0.148992
522,522,,4,4,30,0.070798,0.087295,199091.866254,0,0,5,0.000247,0,0,0,0.091104
523,523,,4,4,32,0.059681,0.070544,31847.593466,0,0,5,0.000292,0,0,0,0.061945
524,524,,2,2,33,0.056324,0.064847,9870,0,0,5,0.000169,0,0,0,0.024902
525,525,,2,2,33,0.056324,0.064847,9870,0,0,5,0.000169,0,0,0,0.024902
526,526,,3,3,32,0.059777,0.070531,17503.432531,0,0,5,0.000245,0,0,0,0.041405
527,527,,1,1,33,0.056406,0.064698,0,0,0,5,0.0001,0,0,0,0.011802
528,528,,3,3,34,0.053325,0.060425,4941,0,0,5,0.000269,0,0,0,0.022374
529,529,,1,1,35,0.050626,0.0563,0,0,0,5,0.000106,0,0,0,0.008921
530,530,,3,3,34,0.053325,0.060425,4941,0,0,5,0.000269,0,0,0,0.022374
531,531,,1,1,35,0.050626,0.0563,0,0,0,5,0.000106,0,0,0,0.008921
532,532,,8,8,31,0.063453,0.077354,137754.925674,0,0,5,0.000518,0,0.035714,1,0.123404
533,533,,2,2,30,0.067358,0.081613,134653.638569,0,0,5,0.000137,0,0,0,0.049971
534,534,,3,3,35,0.051435,0.058356,100.056159,0,0,5,0.000193,0,0.666667,2,0.049182
535,535,,3,3,36,0.048938,0.054985,5400.488586,0,0,5,0.000258,0,0,0,0.023317
536,536,,3,3,35,0.050689,0.057147,6832.10307,0,0,5,0.000254,0,0,0,0.024493
537,537,,1,1,36,0.048244,0.053402,0,0,0,5,0.000102,0,0,0,0.009313
538,538,,3,3,34,0.053378,0.060955,1017.906311,0,0,5,0.000192,0,0.666667,2,0.052927
539,539,,7,7,32,0.06042,0.071639,109106.613864,0,0,5,0.000431,0,0,0,0.091737
540,540,,2,2,31,0.064236,0.076854,56758.357923,0,0,5,0.000137,0,0,0,0.045392
541,541,,2,2,31,0.064236,0.076854,56758.357923,0,0,5,0.000137,0,0,0,0.045392
542,542,,2,2,33,0.057061,0.066173,7453.109848,0,0,5,0.000136,0,0,0,0.03884
543,543,,4,4,33,0.05699,0.066039,20940.051082,0,0,5,0.00027,0,0,0,0.058398
544,544,,4,4,33,0.05699,0.066039,20940.051082,0,0,5,0.00027,0,0,0,0.058398
545,545,,3,3,34,0.053924,0.061301,14811.733333,0,0,5,0.000225,0,0,0,0.039834
546,546,,6,6,34,0.054014,0.062366,24100.657454,0,0,5,0.000393,0,0,0,0.066582
547,547,,2,2,33,0.056369,0.065359,4500.911037,0,0,5,0.000141,0,0,0,0.037184
548,548,,7,7,32,0.059717,0.071268,51238.053019,0,0,5,0.000436,0,0.095238,2,0.106164
549,549,,2,2,31,0.063141,0.074641,26313.824261,0,0,5,0.000143,0,0,0,0.038418
550,550,,4,4,34,0.05422,0.062769,5716.273377,0,0,5,0.000249,0,0.333333,2,0.063481
551,551,,5,5,33,0.056384,0.065907,22807.377034,0,0,5,0.000303,0,0.3,3,0.085622
552,552,,2,2,33,0.056369,0.065359,4500.911037,0,0,5,0.000141,0,0,0,0.037184
553,553,,2,2,35,0.051454,0.058618,248.311023,0,0,5,0.000144,0,0,0,0.030482
554,554,,2,2,35,0.051454,0.058618,248.311023,0,0,5,0.000144,0,0,0,0.030482
555,555,,4,4,34,0.053395,0.061209,4369.05785,0,0,5,0.000273,0,0,0,0.039567
556,556,,3,3,32,0.059694,0.070529,28802.127415,0,0,5,0.000211,0,0,0,0.055501
557,557,,3,3,34,0.05339,0.06112,12142.094122,0,0,5,0.000225,0,0,0,0.030966
558,558,,3,3,35,0.051451,0.058713,1323.889717,0,0,5,0.000215,0,0,0,0.036536
559,559,,2,2,35,0.051251,0.057859,8438.385517,0,0,5,0.000159,0,0,0,0.027333
560,560,,1,1,35,0.051164,0.056972,0,0,0,5,0.000096,0,0,0,0.012794
561,561,,4,4,34,0.053922,0.061335,9877.733333,0,0,5,0.000308,0,0,0,0.042365
562,562,,2,2,34,0.053386,0.060857,814.268304,0,0,5,0.000153,0,0,0,0.021653
563,563,,3,3,33,0.056365,0.065297,21673.338711,0,0,5,0.000219,0,0,0,0.032387
564,564,,5,5,31,0.061752,0.074332,26589.521848,0,0,5,0.000363,0,0,0,0.075983
565,565,,3,3,34,0.053944,0.061518,2497.154762,0,0,5,0.000206,0,0,0,0.037243
566,566,,3,3,34,0.053944,0.061518,2497.154762,0,0,5,0.000206,0,0,0,0.037243
567,567,,1,1,33,0.056331,0.064619,0,0,0,5,0.000092,0,0,0,0.014553
568,568,,3,3,32,0.059693,0.070483,4939,0,0,5,0.000216,0,0.333333,1,0.05931
569,569,,4,4,30,0.068577,0.084683,244347.184731,0,0,5,0.000256,0,0,0,0.110302
570,570,,5,5,29,0.072065,0.089772,439790.322176,0,0,5,0.000305,0,0,0,0.096264
